,Unnamed: 0,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,left_company
413,413,2414,0.56,0.76,4,189,2,0,0,support,low,YES
414,414,2415,0.74,0.74,3,156,3,0,0,support,medium,YES
415,415,2416,0.92,0.97,4,238,5,1,0,support,medium,YES
416,416,2417,0.81,0.68,5,230,2,0,0,support,medium,YES
417,417,2418,0.48,0.49,4,242,2,1,0,support,medium,YES
418,418,2419,0.73,0.72,4,197,3,0,0,support,low,YES
419,419,2420,0.97,0.66,6,164,5,0,0,support,low,YES
420,420,2421,0.15,0.51,6,248,5,0,0,support,low,YES
421,421,2422,0.69,0.76,5,255,6,0,0,technical,low,YES
422,422,2423,0.61,0.68,5,225,4,0,0,technical,low,YES
423,423,2424,0.86,0.58,3,151,2,0,0,technical,low,YES
424,424,2425,0.55,0.88,4,252,3,0,0,management,low,YES
425,425,2426,0.9,0.74,4,206,4,1,0,IT,low,YES
426,426,2427,0.65,0.4,2,141,2,0,0,IT,low,YES
427,427,2428,0.81,0.92,5,259,3,0,0,IT,low,YES
428,428,2429,0.65,0.86,5,250,3,0,0,IT,low,YES
429,429,2430,0.47,0.86,4,169,6,0,0,IT,low,YES
430,430,2431,0.93,0.53,3,200,3,1,0,product_mng,low,YES
431,431,2432,0.77,0.9,4,104,5,0,0,product_mng,low,YES
432,432,2433,0.87,0.82,6,176,3,0,0,product_mng,low,YES
433,433,2434,0.87,0.84,5,137,2,0,0,product_mng,low,YES
434,434,2435,0.65,0.75,2,151,3,0,0,IT,low,YES
435,435,2436,0.21,0.7,6,130,6,1,0,RandD,low,YES
436,436,2437,0.75,0.59,4,199,2,0,0,RandD,low,YES
437,437,2438,0.72,0.86,4,191,2,0,0,RandD,low,YES
438,438,2439,0.88,0.63,3,273,3,1,0,RandD,low,YES
439,439,2440,0.66,0.58,3,205,3,0,0,RandD,medium,YES
440,440,2441,0.8,0.75,3,181,3,0,0,marketing,medium,YES
441,441,2442,0.22,0.55,4,261,3,1,0,sales,medium,YES
442,442,2443,0.92,0.69,3,192,3,0,0,accounting,medium,YES
443,443,2444,0.54,0.77,4,271,3,0,0,support,medium,YES
444,444,2445,0.91,0.56,4,158,3,0,0,technical,medium,YES
445,445,2446,0.77,0.83,4,231,2,0,0,management,medium,YES
446,446,2447,0.61,0.51,3,156,3,1,0,marketing,medium,YES
447,447,2448,0.48,0.9,4,201,4,0,0,marketing,medium,YES
448,448,2449,0.25,0.69,3,187,4,0,0,marketing,medium,YES
449,449,2450,0.91,0.7,3,132,4,0,0,sales,medium,YES
450,450,2451,0.72,0.58,5,147,3,1,0,sales,medium,YES
451,451,2452,0.77,0.71,4,223,3,0,0,sales,high,YES
452,452,2453,0.41,0.4,2,194,2,0,0,sales,low,YES
453,453,2454,0.51,0.49,4,234,2,0,0,sales,medium,YES
454,454,2455,0.72,0.79,3,149,3,0,0,sales,medium,YES
455,455,2456,0.47,0.57,3,162,3,1,0,sales,medium,YES
456,456,2457,0.53,0.67,4,238,2,0,0,sales,medium,YES
457,457,2458,0.65,0.52,5,149,3,0,0,sales,low,YES
458,458,2459,0.18,0.75,4,170,5,0,0,sales,low,YES
459,459,2460,0.61,0.48,3,250,2,0,0,sales,low,YES
460,460,2461,0.86,0.72,4,167,2,0,0,sales,low,YES
461,461,2462,0.14,0.77,4,166,5,0,0,sales,low,YES
462,462,2463,0.63,0.8,3,205,2,0,0,sales,low,YES
463,463,2464,0.79,0.57,3,250,3,0,0,sales,low,YES
464,464,2465,0.78,0.97,4,142,3,0,0,sales,low,YES
465,465,2466,0.14,0.52,4,217,6,0,0,sales,low,YES
466,466,2467,0.85,0.54,3,139,3,0,0,sales,low,YES
467,467,2468,0.85,0.75,4,139,3,0,0,sales,low,YES
468,468,2469,0.91,0.76,5,152,3,0,0,accounting,low,YES
469,469,2470,0.76,0.74,3,224,2,0,0,accounting,low,YES
470,470,2471,0.62,0.72,5,180,3,0,0,accounting,low,YES
471,471,2472,0.53,0.69,4,216,2,0,0,hr,low,YES
472,472,2473,0.97,0.63,3,133,3,0,0,hr,low,YES
473,473,2474,0.48,0.53,4,271,3,0,0,hr,low,YES
474,474,2475,0.5,0.55,4,148,3,1,0,hr,low,YES
475,475,2476,0.32,0.42,2,99,4,0,0,technical,low,YES
476,476,2477,0.58,0.77,4,196,2,1,0,technical,low,YES
477,477,2478,0.81,0.83,3,196,2,0,0,technical,low,YES
478,478,2479,0.48,0.84,4,228,3,0,0,technical,medium,YES
479,479,2480,0.96,0.88,4,165,2,0,0,technical,medium,YES
480,480,2481,0.56,0.9,3,235,2,0,0,technical,medium,YES
481,481,2482,0.63,0.96,4,167,2,0,0,technical,medium,YES
482,482,2483,0.21,0.5,5,255,5,0,0,technical,medium,YES
483,483,2484,0.94,0.78,3,184,3,1,0,technical,medium,YES
484,484,2485,0.94,0.89,4,239,3,0,0,technical,medium,YES
485,485,2486,0.96,0.54,3,153,2,0,0,technical,medium,YES
486,486,2487,0.49,0.5,4,187,5,1,0,support,medium,YES
487,487,2488,0.82,0.68,2,285,2,0,0,support,medium,YES
488,488,2489,0.6,0.5,3,274,3,0,0,support,medium,YES
489,489,2490,0.76,0.5,3,156,3,1,0,support,medium,YES
490,490,2491,0.69,0.64,5,265,2,1,0,support,high,YES
491,491,2492,1.0,0.94,4,144,3,0,0,support,low,YES
492,492,2493,0.62,0.66,4,143,3,0,0,support,medium,YES
493,493,2494,0.4,0.99,4,214,6,1,0,support,medium,YES
494,494,2495,0.94,0.91,3,163,3,0,0,support,medium,YES
495,495,2496,0.76,0.84,4,236,4,0,0,support,medium,YES
496,496,2497,0.58,0.69,3,146,4,0,0,support,low,YES
497,497,2498,0.85,0.78,4,106,2,0,0,technical,low,YES
498,498,2499,0.45,0.52,2,105,3,0,0,technical,low,YES
499,499,2500,0.13,0.67,3,181,4,0,0,technical,low,YES
500,500,2501,0.24,0.5,5,174,4,0,0,management,low,YES
501,501,2502,0.64,0.69,3,207,2,1,0,IT,low,YES
502,502,2503,0.63,0.61,6,118,2,0,0,IT,low,YES
503,503,2504,0.61,0.99,4,251,2,0,0,IT,low,YES
504,504,2505,0.71,0.99,2,136,3,0,0,IT,low,YES
505,505,2506,0.9,0.89,5,249,3,1,0,IT,low,YES
506,506,2507,0.17,0.76,4,171,5,0,0,product_mng,low,YES
507,507,2508,0.93,0.97,3,256,2,1,0,product_mng,low,YES
508,508,2509,0.83,0.89,5,141,3,1,0,product_mng,low,YES
509,509,2510,0.58,0.75,4,186,2,0,0,product_mng,low,YES
510,510,2511,0.76,0.5,3,258,3,0,0,IT,low,YES
511,511,2512,0.5,0.78,3,228,2,0,0,RandD,low,YES
512,512,2513,0.22,0.81,5,205,4,0,0,RandD,low,YES
513,513,2514,0.9,0.88,4,174,3,0,0,RandD,low,YES
514,514,2515,0.7,0.63,3,155,4,1,0,RandD,low,YES
515,515,2516,0.73,0.85,5,245,3,0,0,RandD,low,YES
516,516,2517,0.84,0.87,3,271,3,0,0,marketing,low,YES
517,517,2518,0.55,0.63,5,184,4,0,0,marketing,medium,YES
518,518,2519,0.63,0.98,4,175,2,0,0,sales,medium,YES
519,519,2520,0.51,0.92,3,224,3,0,0,accounting,medium,YES
520,520,2521,0.81,0.76,4,177,3,0,0,support,medium,YES
521,521,2522,0.8,0.96,4,268,3,0,0,technical,medium,YES
522,522,2523,0.99,0.97,4,208,3,0,0,management,medium,YES
523,523,2524,0.9,0.87,5,219,2,0,0,marketing,medium,YES
524,524,2525,0.65,0.67,5,128,5,0,0,marketing,medium,YES
525,525,2526,0.75,0.75,3,273,3,0,0,marketing,medium,YES
526,526,2527,0.62,0.49,4,218,4,0,0,sales,medium,YES
527,527,2528,0.61,0.63,5,230,3,0,0,sales,medium,YES
528,528,2529,0.24,0.6,4,195,5,0,0,sales,medium,YES
529,529,2530,0.71,0.63,3,254,3,1,0,sales,high,YES
530,530,2531,0.49,0.8,2,275,2,0,0,sales,low,YES
531,531,2532,0.44,0.66,3,162,2,0,0,sales,medium,YES
532,532,2533,0.75,0.87,4,193,3,0,0,sales,medium,YES
533,533,2534,0.74,0.84,3,239,4,0,0,sales,medium,YES
534,534,2535,0.62,0.87,5,149,3,0,0,sales,medium,YES
535,535,2536,0.51,0.58,3,155,3,0,0,sales,low,YES
536,536,2537,0.61,0.59,5,271,2,0,0,sales,low,YES
537,537,2538,0.56,0.49,5,163,3,0,0,sales,low,YES
538,538,2539,0.79,0.76,3,160,3,0,0,sales,low,YES
539,539,2540,0.68,0.75,6,274,5,0,0,sales,low,YES
540,540,2541,0.9,0.84,2,199,3,0,0,sales,low,YES
541,541,2542,0.83,0.93,5,241,3,0,0,sales,low,YES
542,542,2543,0.94,0.82,3,187,3,0,0,sales,low,YES
543,543,2544,0.21,0.65,5,223,3,1,0,sales,low,YES
544,544,2545,0.58,0.87,3,268,2,0,0,sales,low,YES
545,545,2546,0.52,0.38,6,169,3,0,0,accounting,low,YES
546,546,2547,0.18,0.67,5,285,5,0,0,accounting,low,YES
547,547,2548,0.94,0.91,5,254,3,0,0,accounting,low,YES
548,548,2549,0.69,0.5,3,208,4,0,0,hr,low,YES
549,549,2550,0.65,0.83,4,218,3,0,0,hr,low,YES
550,550,2551,0.46,0.62,2,187,3,0,0,hr,low,YES
551,551,2552,0.72,0.62,4,256,3,0,0,hr,low,YES
552,552,2553,0.3,0.37,6,278,3,0,0,technical,low,YES
553,553,2554,0.51,0.51,4,204,2,0,0,technical,low,YES
554,554,2555,0.43,0.75,3,108,2,0,0,technical,low,YES
555,555,2556,0.56,0.94,3,226,2,0,0,technical,low,YES
556,556,2557,0.63,0.91,4,246,3,0,0,technical,medium,YES
557,557,2558,0.61,0.55,5,260,3,0,0,technical,medium,YES
558,558,2559,0.53,0.73,4,248,2,0,0,technical,medium,YES
559,559,2560,0.87,0.75,3,132,3,0,0,technical,medium,YES
560,560,2561,0.68,0.7,4,185,4,0,0,technical,medium,YES
561,561,2562,0.78,0.84,3,269,2,0,0,technical,medium,YES
562,562,2563,0.49,0.95,4,156,2,0,0,technical,medium,YES
563,563,2564,0.96,0.81,3,212,3,0,0,support,medium,YES
564,564,2565,0.83,0.74,3,221,2,0,0,support,medium,YES
565,565,2566,0.48,0.67,5,273,3,0,0,support,medium,YES
566,566,2567,0.63,0.86,4,271,3,1,0,support,medium,YES
567,567,2568,0.87,0.38,4,183,5,0,0,support,medium,YES
568,568,2569,0.21,0.9,4,271,6,0,0,support,high,YES
569,569,2570,0.79,0.58,5,165,3,0,0,support,low,YES
570,570,2571,0.8,0.96,3,257,5,0,0,support,medium,YES
571,571,2572,0.78,0.82,4,143,3,0,0,support,medium,YES
572,572,2573,0.67,0.65,5,156,2,0,0,support,medium,YES
573,573,2574,0.67,0.71,3,190,3,1,0,support,medium,YES
574,574,2575,0.26,0.67,2,242,6,0,0,technical,low,YES
575,575,2576,0.89,0.83,5,267,4,0,0,technical,low,YES
576,576,2577,0.7,0.53,4,152,3,0,0,technical,low,YES
577,577,2578,0.51,0.48,5,136,4,0,0,management,low,YES
578,578,2579,0.53,0.88,3,157,3,0,0,IT,low,YES
579,579,2580,0.76,0.51,4,281,3,0,0,IT,low,YES
580,580,2581,0.86,0.93,5,208,2,0,0,IT,low,YES
581,581,2582,0.63,0.96,5,152,3,0,0,IT,low,YES
582,582,2583,0.58,0.86,5,271,3,0,0,IT,low,YES
583,583,2584,0.58,0.83,4,163,3,1,0,product_mng,low,YES
584,584,2585,0.9,0.82,4,136,3,0,0,product_mng,low,YES
585,585,2586,0.79,0.57,4,233,2,0,0,product_mng,low,YES
586,586,2587,0.8,0.74,4,221,4,0,0,product_mng,low,YES
587,587,2588,0.53,0.65,2,189,2,1,0,IT,low,YES
588,588,2589,0.52,0.84,2,226,3,0,0,RandD,low,YES
589,589,2590,0.82,0.59,5,201,3,0,0,RandD,low,YES
590,590,2591,0.68,0.9,2,133,4,0,0,RandD,low,YES
591,591,2592,0.21,0.61,3,173,2,0,0,RandD,low,YES
592,592,2593,0.81,0.5,4,152,3,1,0,RandD,low,YES
593,593,2594,0.57,0.9,3,256,4,0,0,RandD,low,YES
594,594,2595,0.99,0.72,3,119,2,1,0,marketing,low,YES
595,595,2596,0.9,1.0,4,207,3,0,0,sales,medium,YES
596,596,2597,0.76,0.64,3,189,3,0,0,accounting,medium,YES
597,597,2598,0.56,0.92,4,172,2,0,0,support,medium,YES
598,598,2599,0.5,0.93,6,150,3,1,0,technical,medium,YES
599,599,2600,0.48,0.89,5,179,3,0,0,management,medium,YES
600,600,2601,0.99,0.97,3,257,2,0,0,marketing,medium,YES
601,601,2602,0.76,0.8,5,229,2,0,0,marketing,medium,YES
602,602,2603,0.93,0.97,4,227,3,0,0,marketing,medium,YES
603,603,2604,0.99,0.78,4,140,3,0,0,sales,medium,YES
604,604,2605,0.85,0.78,4,251,3,0,0,sales,medium,YES
605,605,2606,0.63,0.95,4,137,3,0,0,sales,medium,YES
606,606,2607,0.63,0.78,3,153,3,1,0,sales,medium,YES
607,607,2608,0.5,0.65,5,242,3,0,0,sales,high,YES
608,608,2609,0.52,0.57,3,150,3,0,0,sales,low,YES
609,609,2610,0.63,0.99,3,247,3,0,0,sales,medium,YES
610,610,2611,0.78,0.5,4,212,2,0,0,sales,medium,YES
611,611,2612,0.98,0.53,3,234,3,0,0,sales,medium,YES
612,612,2613,0.14,1.0,5,174,5,0,0,sales,medium,YES
613,613,2614,0.7,0.9,3,225,2,0,0,sales,low,YES
614,614,2615,0.88,0.6,4,224,2,0,0,sales,low,YES
615,615,2616,0.72,0.62,3,270,4,0,0,sales,low,YES
616,616,2617,0.88,0.51,4,139,3,0,0,sales,low,YES
617,617,2618,0.71,0.51,3,248,4,0,0,sales,low,YES
618,618,2619,0.6,0.85,3,172,2,0,0,sales,low,YES
619,619,2620,0.88,0.86,4,224,3,1,0,sales,low,YES
620,620,2621,0.55,0.72,5,232,4,0,0,sales,low,YES
621,621,2622,0.85,0.55,4,260,2,1,0,sales,low,YES
622,622,2623,0.84,0.51,2,117,4,0,0,accounting,low,YES
623,623,2624,0.91,0.61,4,243,2,1,0,accounting,low,YES
624,624,2625,0.82,0.62,4,202,2,0,0,accounting,low,YES
625,625,2626,0.6,0.91,2,168,4,0,0,hr,low,YES
626,626,2627,0.89,0.71,5,194,3,0,0,hr,low,YES
627,627,2628,0.6,0.97,4,219,4,1,0,hr,low,YES
628,628,2629,0.64,0.52,4,207,3,0,0,hr,low,YES
629,629,2630,0.93,0.88,4,177,3,0,0,technical,low,YES
630,630,2631,0.81,0.99,3,239,2,1,0,technical,low,YES
631,631,2632,0.31,0.49,4,165,3,1,0,technical,low,YES
632,632,2633,0.68,0.69,4,225,2,0,0,technical,low,YES
633,633,2634,0.78,0.59,3,212,2,0,0,technical,low,YES
634,634,2635,0.44,0.42,4,159,4,0,0,technical,medium,YES
635,635,2636,0.64,0.93,4,233,2,1,0,technical,medium,YES
636,636,2637,0.81,0.63,4,108,6,0,0,technical,medium,YES
637,637,2638,0.5,0.49,3,214,3,0,0,technical,medium,YES
638,638,2639,0.69,0.61,5,229,3,0,0,technical,medium,YES
639,639,2640,0.77,0.75,4,223,3,0,0,technical,medium,YES
640,640,2641,0.69,0.56,4,178,3,0,0,support,medium,YES
641,641,2642,0.87,0.68,4,246,2,0,0,support,medium,YES
642,642,2643,0.85,0.91,4,145,3,0,0,support,medium,YES
643,643,2644,0.83,0.83,4,224,4,0,0,support,medium,YES
644,644,2645,0.68,0.51,3,259,3,0,0,support,medium,YES
645,645,2646,0.78,0.65,4,207,2,0,0,support,medium,YES
646,646,2647,0.78,0.89,3,253,3,0,0,support,high,YES
647,647,2648,0.93,0.68,4,196,2,1,0,support,low,YES
648,648,2649,0.54,0.75,3,240,3,0,0,support,medium,YES
649,649,2650,0.76,0.56,3,255,3,0,0,support,medium,YES
650,650,2651,0.4,0.72,3,139,2,0,0,support,medium,YES
651,651,2652,0.73,0.81,3,168,2,0,0,technical,medium,YES
652,652,2653,0.86,0.98,5,233,3,0,0,technical,low,YES
653,653,2654,0.38,0.68,5,211,6,0,0,technical,low,YES
654,654,2655,0.71,0.48,5,114,3,0,0,management,low,YES
655,655,2656,0.58,0.97,5,202,2,0,0,IT,low,YES
656,656,2657,0.67,0.59,3,177,3,1,0,IT,low,YES
657,657,2658,0.55,0.76,4,233,4,0,0,IT,low,YES
658,658,2659,0.76,0.98,2,111,2,0,0,IT,low,YES
659,659,2660,0.7,0.82,3,178,3,0,0,IT,low,YES
660,660,2661,0.66,0.46,4,204,4,0,0,product_mng,low,YES
661,661,2662,0.96,0.72,3,272,3,0,0,product_mng,low,YES
662,662,2663,0.6,0.77,4,157,4,0,0,product_mng,low,YES
663,663,2664,0.54,0.94,5,229,3,1,0,product_mng,low,YES
664,664,2665,0.85,0.9,5,202,3,0,0,IT,low,YES
665,665,2666,0.96,0.84,3,264,3,0,0,RandD,low,YES
666,666,2667,0.86,0.62,3,256,3,1,0,RandD,low,YES
667,667,2668,0.53,0.87,3,151,2,0,0,RandD,low,YES
668,668,2669,0.91,0.95,3,251,3,0,0,RandD,low,YES
669,669,2670,0.33,0.7,5,271,4,0,0,RandD,low,YES
670,670,2671,0.75,0.73,4,274,2,0,0,RandD,low,YES
671,671,2672,0.97,0.8,3,169,3,0,0,marketing,low,YES
672,672,2673,0.68,0.51,4,176,4,1,0,sales,low,YES
673,673,2674,0.68,0.7,5,168,2,0,0,accounting,medium,YES
674,674,2675,0.57,0.87,4,171,2,0,0,support,medium,YES
675,675,2676,0.87,0.9,4,214,3,0,0,technical,medium,YES
676,676,2677,0.5,0.91,5,224,2,1,0,management,medium,YES
677,677,2678,0.76,0.59,3,191,4,0,0,marketing,medium,YES
678,678,2679,0.79,0.61,5,96,4,0,0,marketing,medium,YES
679,679,2680,0.17,0.9,6,217,6,1,0,marketing,medium,YES
680,680,2681,0.6,0.62,4,135,2,1,0,sales,medium,YES
681,681,2682,0.89,0.67,3,226,3,0,0,sales,medium,YES
682,682,2683,0.69,0.87,3,202,2,0,0,sales,medium,YES
683,683,2684,0.68,0.85,2,180,6,0,0,sales,medium,YES
684,684,2685,0.61,0.87,5,174,4,0,0,sales,medium,YES
685,685,2686,0.63,0.5,3,140,2,0,0,sales,high,YES
686,686,2687,0.5,0.96,4,147,3,0,0,sales,low,YES
687,687,2688,0.49,0.74,2,263,3,1,0,sales,medium,YES
688,688,2689,0.83,0.55,5,261,5,0,0,sales,medium,YES
689,689,2690,0.59,0.71,2,176,2,1,0,sales,medium,YES
690,690,2691,0.75,0.93,2,98,5,0,0,sales,medium,YES
691,691,2692,0.66,0.48,3,192,3,1,0,sales,low,YES
692,692,2693,0.68,0.51,4,157,3,0,0,sales,low,YES
693,693,2694,0.73,0.58,5,230,3,0,0,sales,low,YES
694,694,2695,0.98,0.53,4,192,2,1,0,sales,low,YES
695,695,2696,0.86,0.65,3,161,3,0,0,sales,low,YES
696,696,2697,0.5,0.55,3,176,3,0,0,sales,low,YES
697,697,2698,0.76,0.76,3,216,3,0,0,sales,low,YES
698,698,2699,0.3,0.47,4,176,2,0,0,sales,low,YES
699,699,2700,0.3,0.86,3,276,5,1,0,accounting,low,YES
700,700,2701,0.64,0.59,3,174,3,1,0,accounting,low,YES
701,701,2702,0.59,0.75,3,106,2,0,0,accounting,low,YES
702,702,2703,0.85,0.63,4,154,3,0,0,hr,low,YES
703,703,2704,0.76,0.93,3,271,5,0,0,hr,low,YES
704,704,2705,0.63,0.5,5,246,2,0,0,hr,low,YES
705,705,2706,0.65,0.86,4,264,2,1,0,hr,low,YES
706,706,2707,0.43,0.68,3,197,2,0,0,technical,low,YES
707,707,2708,0.83,0.56,4,165,2,0,0,technical,low,YES
708,708,2709,0.49,0.77,4,218,2,0,0,technical,low,YES
709,709,2710,0.67,0.73,3,203,2,0,0,technical,low,YES
710,710,2711,0.9,0.47,2,107,6,1,0,technical,low,YES
711,711,2712,0.83,0.96,3,179,2,0,0,technical,low,YES
712,712,2713,0.92,0.84,5,264,3,0,0,technical,medium,YES
713,713,2714,0.83,0.7,5,154,3,0,0,technical,medium,YES
714,714,2715,0.64,0.55,4,167,3,1,0,technical,medium,YES
715,715,2716,0.93,0.97,4,158,3,1,0,technical,medium,YES
716,716,2717,0.6,0.87,4,227,3,1,0,technical,medium,YES
717,717,2718,0.74,0.69,3,230,2,0,0,support,medium,YES
718,718,2719,0.56,0.75,5,143,5,0,0,support,medium,YES
719,719,2720,0.61,0.77,4,142,3,0,0,support,medium,YES
720,720,2721,0.63,0.62,4,184,4,0,0,support,medium,YES
721,721,2722,0.24,0.62,5,169,4,0,0,support,medium,YES
722,722,2723,0.17,0.56,5,218,4,1,0,support,medium,YES
723,723,2724,0.46,0.64,2,121,3,0,0,support,medium,YES
724,724,2725,0.68,0.48,4,251,4,0,0,support,high,YES
725,725,2726,0.68,0.6,2,192,6,0,0,support,low,YES
726,726,2727,0.16,0.71,6,227,5,0,0,support,medium,YES
727,727,2728,0.15,0.56,6,140,5,0,0,support,medium,YES
728,728,2729,0.55,0.49,3,152,2,0,0,technical,medium,YES
729,729,2730,0.72,0.66,4,202,4,0,0,technical,medium,YES
730,730,2731,0.91,0.89,2,219,4,0,0,technical,low,YES
731,731,2732,0.3,0.91,4,248,4,0,0,management,low,YES
732,732,2733,0.56,0.68,5,203,2,0,0,IT,low,YES
733,733,2734,0.94,0.94,3,255,3,0,0,IT,low,YES
734,734,2735,0.82,0.63,5,177,3,0,0,IT,low,YES
735,735,2736,0.66,0.86,5,185,3,0,0,IT,low,YES
736,736,2737,0.74,0.64,4,101,6,1,0,IT,low,YES
737,737,2738,0.63,0.5,3,246,3,0,0,product_mng,low,YES
738,738,2739,0.65,0.42,6,220,2,0,0,product_mng,low,YES
739,739,2740,0.56,0.81,3,145,2,0,0,product_mng,low,YES
740,740,2741,0.32,0.73,6,194,5,0,0,product_mng,low,YES
741,741,2742,0.8,0.9,4,241,2,0,0,IT,low,YES
742,742,2743,0.34,0.87,6,175,4,0,0,RandD,low,YES
743,743,2744,0.62,0.71,5,149,2,0,0,RandD,low,YES
744,744,2745,0.5,0.86,3,253,2,0,0,RandD,low,YES
745,745,2746,0.58,0.98,5,218,3,0,0,RandD,low,YES
746,746,2747,0.94,0.9,2,263,3,0,0,RandD,low,YES
747,747,2748,0.67,0.99,4,247,3,1,0,RandD,low,YES
748,748,2749,0.2,0.74,6,148,4,0,0,marketing,low,YES
749,749,2750,0.91,0.59,5,162,2,0,0,sales,low,YES
750,750,2751,0.91,0.67,2,255,4,0,0,accounting,low,YES
751,751,2752,0.78,0.87,3,191,3,1,0,support,medium,YES
752,752,2753,0.82,0.55,3,217,4,1,0,technical,medium,YES
753,753,2754,0.54,0.96,3,201,3,0,0,management,medium,YES
754,754,2755,0.53,0.81,3,253,3,0,0,marketing,medium,YES
755,755,2756,0.47,0.55,4,122,5,1,0,marketing,medium,YES
756,756,2757,0.87,0.5,3,269,3,0,0,marketing,medium,YES
757,757,2758,0.5,0.68,4,161,3,0,0,sales,medium,YES
758,758,2759,0.59,0.83,3,156,2,0,0,sales,medium,YES
759,759,2760,0.89,0.69,3,173,3,0,0,sales,medium,YES
760,760,2761,0.54,0.49,4,152,3,1,0,sales,medium,YES
761,761,2762,0.62,0.85,3,145,3,0,0,sales,medium,YES
762,762,2763,0.91,0.85,3,248,3,0,0,sales,medium,YES
763,763,2764,0.84,0.99,2,184,2,0,0,sales,high,YES
764,764,2765,0.69,0.65,4,232,2,1,0,sales,low,YES
765,765,2766,0.76,0.63,3,162,2,0,0,sales,medium,YES
766,766,2767,0.8,0.54,4,269,3,0,0,sales,medium,YES
767,767,2768,0.4,0.47,5,108,3,0,0,sales,medium,YES
768,768,2769,0.8,0.99,3,248,3,1,0,sales,medium,YES
769,769,2770,0.76,0.4,2,122,5,0,0,sales,low,YES
770,770,2771,0.55,0.9,4,273,2,1,0,sales,low,YES
771,771,2772,0.98,0.63,3,285,6,0,0,sales,low,YES
772,772,2773,0.54,0.56,4,227,3,0,0,sales,low,YES
773,773,2774,0.63,0.56,4,248,2,1,0,sales,low,YES
774,774,2775,0.88,0.63,3,257,3,0,0,sales,low,YES
775,775,2776,0.5,0.95,5,194,3,0,0,sales,low,YES
776,776,2777,0.52,0.72,3,253,3,0,0,accounting,low,YES
777,777,2778,0.89,0.95,4,141,3,0,0,accounting,low,YES
778,778,2779,0.55,0.9,4,199,3,0,0,accounting,low,YES
779,779,2780,0.51,0.81,3,143,2,0,0,hr,low,YES
780,780,2781,0.35,0.52,5,244,3,0,0,hr,low,YES
781,781,2782,0.54,0.71,5,173,2,0,0,hr,low,YES
782,782,2783,0.72,0.84,4,186,3,0,0,hr,low,YES
783,783,2784,0.61,0.93,2,247,3,0,0,technical,low,YES
784,784,2785,0.17,0.93,3,218,4,0,0,technical,low,YES
785,785,2786,0.71,0.88,3,140,2,0,0,technical,low,YES
786,786,2787,0.88,0.52,4,166,2,0,0,technical,low,YES
787,787,2788,0.48,1.0,3,216,2,0,0,technical,low,YES
788,788,2789,0.16,0.97,6,235,3,0,0,technical,low,YES
789,789,2790,0.62,0.72,3,188,3,0,0,technical,low,YES
790,790,2791,0.59,0.47,3,143,2,0,0,technical,medium,YES
791,791,2792,0.14,0.9,4,198,4,0,0,technical,medium,YES
792,792,2793,0.96,0.92,4,148,3,0,0,technical,medium,YES
793,793,2794,0.96,0.42,6,101,4,0,0,technical,medium,YES
794,794,2795,0.13,0.89,4,249,6,1,0,support,medium,YES
795,795,2796,0.64,0.61,5,249,3,1,0,support,medium,YES
796,796,2797,0.64,0.67,5,198,2,1,0,support,medium,YES
797,797,2798,0.57,0.72,3,202,3,1,0,support,medium,YES
798,798,2799,0.49,1.0,3,176,3,0,0,support,medium,YES
799,799,2800,0.89,0.79,4,133,2,0,0,support,medium,YES
800,800,2801,0.94,0.75,5,238,2,0,0,support,medium,YES
801,801,2802,0.51,0.58,2,181,4,0,0,support,medium,YES
802,802,2803,0.8,0.85,5,242,3,0,0,support,high,YES
803,803,2804,0.74,0.51,4,185,2,1,0,support,low,YES
804,804,2805,0.66,0.85,4,237,3,1,0,support,medium,YES
805,805,2806,0.66,0.99,5,244,3,0,0,technical,medium,YES
806,806,2807,0.59,0.62,3,178,4,0,0,technical,medium,YES
807,807,2808,0.91,0.57,3,164,3,0,0,technical,medium,YES
808,808,2809,0.83,0.98,5,189,4,1,0,management,low,YES
809,809,2810,0.5,0.91,3,212,2,0,0,IT,low,YES
810,810,2811,0.69,0.97,4,233,3,0,0,IT,low,YES
811,811,2812,0.87,0.91,5,268,3,0,0,IT,low,YES
812,812,2813,0.37,0.43,2,155,2,0,0,IT,low,YES
813,813,2814,0.9,0.98,4,257,3,0,0,IT,low,YES
814,814,2815,0.68,0.41,4,254,5,0,0,product_mng,low,YES
815,815,2816,0.93,0.63,4,143,3,1,0,product_mng,low,YES
816,816,2817,0.95,0.45,3,225,2,0,0,product_mng,low,YES
817,817,2818,0.99,1.0,4,223,2,1,0,product_mng,low,YES
818,818,2819,0.64,0.9,2,101,6,0,0,IT,low,YES
819,819,2820,0.96,0.37,2,159,6,0,0,RandD,low,YES
820,820,2821,0.92,0.54,5,141,2,0,0,RandD,low,YES
821,821,2822,0.22,0.52,5,147,5,1,0,RandD,low,YES
822,822,2823,0.82,0.99,5,252,3,1,0,RandD,low,YES
823,823,2824,0.75,0.89,3,196,3,0,0,RandD,low,YES
824,824,2825,0.2,0.89,6,244,3,0,0,RandD,low,YES
825,825,2826,0.64,0.73,3,142,3,0,0,marketing,low,YES
826,826,2827,0.62,0.9,4,155,4,0,0,sales,low,YES
827,827,2828,0.73,0.59,3,219,2,0,0,accounting,low,YES
