CUSTOMER NUM|PRODUCT NUM|QUANTITY PURCHASED|DISCOUNT TAKEN|TRANSACTION DATE|STOCKOUT
10293|30002|3|0|1/23/2015|0
10378|30006|5|0|1/23/2015|0
10068|30003|13|0.5|1/23/2015|0
10006|30001|13|0.1|1/23/2015|0
10427|30009|13|0|1/23/2015|0
10032|30014|7|0|1/23/2015|1
10448|30010|6|0|1/23/2015|0
10384|30012|8|0|1/23/2015|0
10383|30016|8|0|1/23/2015|0
10325|30013|7|0.2|1/23/2015|0
10452|30012|9|0|1/23/2015|0
10301|30012|8|0.3|1/23/2015|0
10015|30014|8|0|1/23/2015|0
10027|30011|7|0.3|1/23/2015|0
10007|30013|10|0|1/23/2015|0
10404|30011|7|0|1/23/2015|0
10256|30010|9|0|1/23/2015|0
10256|30015|8|0|1/23/2015|0
10034|30011|9|0.4|1/23/2015|0
10267|30010|12|0|1/23/2015|1
10340|30015|11|0|1/23/2015|0
10231|30016|10|0.1|1/23/2015|0
10094|30016|14|0.1|1/23/2015|0
10127|30011|15|0|1/23/2015|0
10233|30016|17|0|1/23/2015|0
10296|30019|8|0|1/23/2015|0
10420|30018|6|0|1/23/2015|0
10066|30019|10|0|1/23/2015|0
10362|30018|10|0|1/23/2015|0
10164|30020|12|0.3|1/23/2015|1
10270|30018|13|0|1/23/2015|0
10227|30021|14|0.3|1/23/2015|0
10051|30019|14|0|1/23/2015|0
10248|30020|15|0|1/23/2015|0
10237|30019|14|0.2|1/23/2015|0
10087|30017|18|0|1/23/2015|0
10391|30022|16|0|1/23/2015|0
10356|30020|14|0|1/23/2015|0
10389|30018|15|0.3|1/23/2015|0
10171|30019|17|0.2|1/23/2015|1
10277|30018|17|0|1/23/2015|1
10300|30024|12|0|1/23/2015|0
10192|30023|13|0|1/23/2015|0
10415|30028|13|0|1/23/2015|0
10361|30025|15|0|1/23/2015|0
10083|30023|16|0.3|1/23/2015|0
10045|30028|18|0.2|1/23/2015|0
10032|30005|7|0.1|1/23/2015|0
10295|30001|9|0.1|1/23/2015|0
10479|30009|4|0|1/23/2015|0
10191|30007|7|0.3|1/23/2015|0
10416|30001|5|0.1|1/23/2015|0
10460|30005|6|0|1/23/2015|0
10206|30002|9|0|1/23/2015|0
10452|30007|5|0|1/23/2015|0
10114|30010|4|0|1/24/2015|0
10086|30016|7|0|1/24/2015|0
10110|30021|6|0.1|1/24/2015|0
10151|30022|10|0.1|1/24/2015|0
10189|30012|7|0|1/24/2015|0
10167|30010|9|0|1/24/2015|0
10007|30014|11|0|1/24/2015|0
10247|30010|12|0|1/24/2015|0
10352|30018|9|0|1/24/2015|1
10470|30020|15|0.3|1/24/2015|0
10493|30020|16|0.3|1/24/2015|0
10186|30029|17|0.2|1/24/2015|1
10163|30027|16|0.1|1/24/2015|1
10465|30003|13|0|1/24/2015|0
10098|30018|7|0|1/25/2015|0
10464|30019|8|0|1/25/2015|1
10221|30017|10|0.3|1/25/2015|0
10052|30013|6|0.4|1/25/2015|0
10099|30012|17|0|1/25/2015|0
10092|30010|15|0|1/25/2015|0
10038|30021|12|0.2|1/25/2015|0
10304|30022|17|0.1|1/25/2015|0
10397|30026|15|0|1/25/2015|0
10039|30008|13|0|1/25/2015|0
10031|30011|7|0|1/26/2015|0
10086|30012|11|0|1/26/2015|0
10195|30015|8|0.1|1/26/2015|0
10372|30018|9|0.1|1/26/2015|0
10131|30020|7|0.1|1/26/2015|0
10183|30017|10|0|1/26/2015|0
10371|30021|10|0|1/26/2015|0
10461|30017|10|0.3|1/26/2015|0
10110|30023|7|0.3|1/26/2015|0
10374|30027|13|0|1/26/2015|1
10069|30010|8|0.2|1/26/2015|0
10252|30012|12|0|1/26/2015|0
10383|30022|7|0|1/26/2015|1
10404|30018|10|0|1/26/2015|0
10200|30018|12|0|1/26/2015|0
10360|30020|14|0|1/26/2015|0
10296|30023|6|0|1/26/2015|0
10399|30023|14|0.3|1/26/2015|0
10275|30007|5|0.1|1/26/2015|0
10191|30008|8|0|1/26/2015|0
10324|30021|9|0|1/27/2015|0
10316|30022|7|0|1/27/2015|0
10125|30022|10|0|1/27/2015|0
10422|30019|6|0|1/27/2015|0
10498|30016|12|0.2|1/27/2015|0
10420|30017|8|0|1/27/2015|0
10476|30022|13|0|1/27/2015|0
10431|30019|15|0|1/27/2015|0
10263|30016|3|0|1/28/2015|0
10410|30011|7|0|1/28/2015|0
10439|30022|10|0|1/28/2015|0
10107|30017|12|0|1/28/2015|0
10444|30020|13|0|1/28/2015|0
10355|30018|11|0|1/28/2015|0
10448|30013|4|0|1/28/2015|0
10237|30014|11|0|1/28/2015|0
10166|30021|8|0|1/28/2015|0
10017|30017|13|0.5|1/28/2015|0
10437|30022|12|0.3|1/28/2015|0
10030|30022|15|0|1/28/2015|0
10010|30010|8|0|1/29/2015|0
10081|30014|10|0|1/29/2015|0
10153|30013|13|0|1/29/2015|0
10065|30011|12|0|1/29/2015|0
10155|30022|9|0|1/29/2015|0
10281|30018|12|0|1/29/2015|0
10432|30023|5|0|1/29/2015|0
10139|30023|7|0|1/29/2015|0
10359|30005|3|0|1/29/2015|0
10480|30011|7|0|1/29/2015|0
10492|30011|10|0|1/29/2015|0
10380|30011|10|0|1/29/2015|0
10058|30012|14|0|1/29/2015|0
10351|30003|8|0.3|1/29/2015|0
10308|30013|5|0|1/30/2015|0
10359|30013|6|0|1/30/2015|0
10176|30010|5|0|1/30/2015|0
10326|30010|8|0.3|1/30/2015|0
10044|30010|4|0|1/30/2015|0
10145|30013|8|0|1/30/2015|0
10020|30010|8|0|1/30/2015|0
10472|30014|9|0|1/30/2015|0
10485|30013|9|0|1/30/2015|0
10014|30014|8|0|1/30/2015|0
10370|30016|11|0|1/30/2015|0
10422|30011|10|0|1/30/2015|1
10345|30015|11|0|1/30/2015|0
10287|30010|12|0|1/30/2015|0
10139|30016|11|0|1/30/2015|1
10263|30020|4|0|1/30/2015|0
10353|30018|7|0|1/30/2015|0
10103|30022|7|0|1/30/2015|0
10024|30022|4|0|1/30/2015|0
10054|30017|7|0|1/30/2015|0
10169|30017|6|0.3|1/30/2015|0
10214|30022|6|0|1/30/2015|0
10205|30022|10|0|1/30/2015|0
10265|30022|7|0.2|1/30/2015|0
10207|30019|11|0|1/30/2015|0
10463|30018|13|0.1|1/30/2015|0
10369|30018|11|0.5|1/30/2015|0
10283|30023|6|0|1/30/2015|1
10439|30024|11|0.3|1/30/2015|0
10122|30023|7|0|1/30/2015|0
10279|30023|9|0|1/30/2015|0
10309|30028|13|0|1/30/2015|1
10355|30023|12|0|1/30/2015|0
10063|30023|14|0|1/30/2015|0
10181|30025|12|0|1/30/2015|0
10294|30028|13|0|1/30/2015|0
10382|30015|7|0|1/30/2015|0
10162|30012|8|0|1/30/2015|0
10469|30013|4|0.4|1/30/2015|0
10311|30013|10|0|1/30/2015|0
10276|30014|10|0.2|1/30/2015|0
10242|30011|9|0.4|1/30/2015|0
10313|30015|7|0|1/30/2015|0
10200|30014|10|0|1/30/2015|0
10360|30013|11|0|1/30/2015|0
10179|30013|10|0.1|1/30/2015|0
10315|30015|14|0|1/30/2015|1
10094|30015|12|0.1|1/30/2015|0
10431|30011|11|0|1/30/2015|0
10100|30012|14|0.2|1/30/2015|0
10058|30014|14|0|1/30/2015|0
10197|30010|12|0|1/30/2015|0
10019|30010|15|0|1/30/2015|1
10019|30016|15|0|1/30/2015|0
10188|30016|12|0|1/30/2015|0
10075|30012|13|0|1/30/2015|1
10118|30015|15|0.1|1/30/2015|0
10306|30015|18|0.3|1/30/2015|0
10404|30020|9|0|1/30/2015|0
10200|30019|12|0|1/30/2015|0
10256|30018|11|0.5|1/30/2015|0
10284|30019|14|0|1/30/2015|0
10260|30020|12|0|1/30/2015|0
10425|30017|10|0|1/30/2015|0
10425|30020|13|0|1/30/2015|1
10218|30019|13|0.3|1/30/2015|0
10173|30017|11|0|1/30/2015|0
10192|30022|15|0|1/30/2015|1
10289|30021|16|0|1/30/2015|1
10100|30021|11|0|1/30/2015|1
10237|30021|11|0|1/30/2015|0
10187|30020|15|0|1/30/2015|1
10187|30017|15|0.6|1/30/2015|0
10197|30018|16|0.1|1/30/2015|1
10483|30021|12|0.3|1/30/2015|0
10163|30018|16|0|1/30/2015|1
10256|30023|10|0.6|1/30/2015|0
10498|30024|14|0|1/30/2015|0
10396|30023|15|0.3|1/30/2015|0
10252|30024|15|0|1/30/2015|0
10032|30008|7|0|1/30/2015|0
10448|30005|5|0|1/30/2015|0
10191|30008|9|0|1/30/2015|0
10104|30005|9|0.3|1/30/2015|0
10469|30005|9|0.1|1/30/2015|0
10482|30005|16|0|1/30/2015|0
10158|30011|8|0|1/31/2015|0
10353|30020|7|0|1/31/2015|0
10205|30020|6|0|1/31/2015|0
10446|30024|10|0|1/31/2015|0
10292|30003|3|0|1/31/2015|0
10359|30001|3|0.1|1/31/2015|0
10162|30012|8|0|1/31/2015|0
10484|30015|14|0.3|1/31/2015|0
10152|30018|16|0|1/31/2015|0
10099|30017|15|0|1/31/2015|0
10249|30026|17|0.3|1/31/2015|0
10135|30023|12|0|1/31/2015|0
10337|30008|8|0|1/31/2015|0
10325|30006|5|0.1|1/31/2015|0
10333|30001|7|0.3|1/31/2015|0
10054|30012|7|0|2/1/2015|0
10378|30012|5|0|2/1/2015|0
10338|30012|10|0|2/1/2015|0
10203|30016|15|0|2/1/2015|0
10112|30021|5|0.3|2/1/2015|0
10182|30021|5|0|2/1/2015|0
10344|30019|9|0|2/1/2015|0
10338|30022|8|0|2/1/2015|0
10002|30024|9|0.3|2/1/2015|0
10322|30016|9|0|2/1/2015|0
10256|30014|13|0|2/1/2015|0
10248|30010|12|0|2/1/2015|0
10300|30017|9|0.3|2/1/2015|0
10364|30017|13|0|2/1/2015|0
10466|30022|15|0|2/1/2015|0
10188|30017|12|0|2/1/2015|1
10088|30023|9|0|2/1/2015|0
10498|30028|11|0|2/1/2015|0
10072|30008|9|0|2/1/2015|0
10301|30004|9|0.3|2/1/2015|0
10121|30012|2|0.2|2/2/2015|0
10388|30016|5|0|2/2/2015|0
10221|30010|7|0|2/2/2015|0
10375|30021|9|0|2/2/2015|0
10200|30013|9|0|2/2/2015|0
10173|30011|13|0|2/2/2015|0
10475|30011|14|0|2/2/2015|0
10420|30019|6|0|2/2/2015|0
10198|30020|15|0.1|2/2/2015|0
10080|30019|14|0|2/2/2015|0
10135|30022|14|0|2/2/2015|0
10051|30027|14|0.1|2/2/2015|0
10411|30028|17|0|2/2/2015|0
10270|30001|13|0|2/2/2015|0
10485|30015|8|0|2/3/2015|0
10141|30010|10|0.1|2/3/2015|0
10287|30015|12|0|2/3/2015|0
10379|30024|3|0|2/3/2015|0
10161|30030|12|0|2/3/2015|0
10181|30025|13|0|2/3/2015|0
10222|30006|3|0|2/3/2015|0
10126|30010|11|0|2/3/2015|0
10115|30014|12|0|2/3/2015|0
10259|30011|13|0|2/3/2015|0
10496|30017|11|0|2/3/2015|0
10346|30017|12|0|2/3/2015|0
10276|30023|11|0|2/3/2015|0
10104|30005|6|0|2/3/2015|1
10303|30015|9|0|2/4/2015|0
10013|30015|7|0.3|2/4/2015|0
10055|30012|10|0|2/4/2015|0
10235|30021|9|0|2/4/2015|0
10341|30020|9|0|2/4/2015|0
10464|30023|6|0|2/4/2015|0
10378|30001|5|0|2/4/2015|0
10328|30011|8|0.4|2/4/2015|0
10212|30013|7|0|2/4/2015|0
10474|30012|16|0|2/4/2015|0
10266|30029|15|0|2/4/2015|0
10434|30009|9|0|2/4/2015|0
10268|30015|6|0.4|2/5/2015|0
10422|30010|10|0|2/5/2015|0
10418|30016|10|0|2/5/2015|0
10294|30016|15|0.3|2/5/2015|0
10410|30017|9|0|2/5/2015|0
10298|30004|1|0|2/5/2015|0
10442|30003|2|0|2/5/2015|0
10480|30011|9|0|2/5/2015|0
10285|30020|13|0|2/5/2015|0
10457|30024|16|0.2|2/5/2015|1
10445|30001|9|0|2/5/2015|0
10292|30012|4|0|2/6/2015|0
10298|30010|4|0.1|2/6/2015|0
10222|30012|4|0.1|2/6/2015|0
10293|30012|6|0|2/6/2015|0
10261|30010|4|0|2/6/2015|0
10486|30011|4|0.2|2/6/2015|0
10486|30010|2|0|2/6/2015|0
10217|30013|3|0|2/6/2015|0
10451|30014|4|0|2/6/2015|1
10451|30013|8|0|2/6/2015|0
10037|30011|4|0|2/6/2015|0
10274|30016|4|0|2/6/2015|0
10044|30012|5|0.1|2/6/2015|0
10324|30015|5|0|2/6/2015|0
10388|30012|5|0|2/6/2015|0
10472|30015|7|0|2/6/2015|0
10081|30013|9|0|2/6/2015|0
10414|30011|5|0.1|2/6/2015|0
10283|30013|7|0|2/6/2015|0
10485|30015|8|0|2/6/2015|0
10169|30015|9|0|2/6/2015|1
10232|30012|7|0|2/6/2015|0
10147|30014|9|0.1|2/6/2015|0
10013|30016|7|0.4|2/6/2015|0
10067|30015|9|0|2/6/2015|0
10422|30012|11|0|2/6/2015|0
10195|30014|9|0.1|2/6/2015|0
10287|30011|12|0.1|2/6/2015|0
10341|30011|7|0|2/6/2015|0
10440|30016|10|0|2/6/2015|0
10153|30011|10|0|2/6/2015|1
10159|30015|8|0|2/6/2015|0
10455|30015|14|0|2/6/2015|0
10177|30015|9|0|2/6/2015|0
10049|30016|15|0|2/6/2015|0
10182|30017|8|0|2/6/2015|0
10040|30019|6|0|2/6/2015|0
10113|30018|4|0|2/6/2015|0
10128|30019|6|0|2/6/2015|0
10120|30022|4|0|2/6/2015|0
10043|30019|4|0|2/6/2015|0
10283|30020|9|0|2/6/2015|0
10221|30020|10|0.1|2/6/2015|0
10232|30020|7|0|2/6/2015|0
10400|30017|7|0.4|2/6/2015|0
10230|30018|6|0|2/6/2015|0
10365|30021|6|0|2/6/2015|0
10440|30020|11|0|2/6/2015|0
10371|30020|11|0.1|2/6/2015|0
10211|30022|9|0|2/6/2015|0
10177|30020|10|0.2|2/6/2015|0
10161|30021|12|0.5|2/6/2015|0
10181|30022|13|0.4|2/6/2015|0
10178|30021|12|0.2|2/6/2015|0
10157|30026|5|0|2/6/2015|0
10350|30023|7|0|2/6/2015|0
10464|30024|8|0.1|2/6/2015|1
10283|30023|7|0|2/6/2015|1
10459|30023|6|0|2/6/2015|0
10345|30023|7|0|2/6/2015|0
10281|30023|8|0|2/6/2015|0
10006|30023|13|0|2/6/2015|0
10309|30029|14|0|2/6/2015|0
10211|30026|12|0|2/6/2015|0
10444|30023|10|0.1|2/6/2015|0
10461|30026|14|0.4|2/6/2015|0
10063|30025|15|0|2/6/2015|1
10138|30027|10|0|2/6/2015|0
10204|30026|10|0|2/6/2015|0
10238|30024|11|0|2/6/2015|0
10292|30006|2|0|2/6/2015|0
10298|30007|6|0.4|2/6/2015|1
10298|30005|2|0.1|2/6/2015|0
10293|30006|5|0|2/6/2015|0
10076|30006|3|0|2/6/2015|0
10114|30001|7|0|2/6/2015|1
10456|30001|7|0|2/6/2015|0
10384|30014|8|0|2/6/2015|0
10029|30011|5|0.3|2/6/2015|0
10479|30013|8|0|2/6/2015|0
10189|30012|4|0.2|2/6/2015|0
10413|30013|5|0|2/6/2015|0
10102|30014|5|0.1|2/6/2015|0
10331|30015|7|0|2/6/2015|0
10046|30016|6|0|2/6/2015|0
10445|30010|9|0|2/6/2015|0
10330|30015|7|0.3|2/6/2015|0
10330|30011|6|0.2|2/6/2015|0
10296|30015|7|0.2|2/6/2015|0
10492|30015|8|0|2/6/2015|0
10269|30016|9|0.1|2/6/2015|1
10070|30012|9|0|2/6/2015|0
10322|30016|8|0|2/6/2015|0
10004|30010|9|0|2/6/2015|0
10017|30014|11|0.3|2/6/2015|0
10003|30011|13|0|2/6/2015|0
10022|30010|10|0|2/6/2015|0
10231|30012|11|0|2/6/2015|1
10059|30013|15|0|2/6/2015|0
10059|30012|13|0.2|2/6/2015|0
10470|30011|14|0|2/6/2015|0
10193|30012|11|0.1|2/6/2015|0
10193|30011|16|0|2/6/2015|0
10475|30014|14|0|2/6/2015|0
10237|30012|15|0|2/6/2015|0
10471|30015|14|0|2/6/2015|0
10323|30017|8|0|2/6/2015|0
10088|30020|6|0|2/6/2015|1
10433|30018|8|0|2/6/2015|0
10105|30018|8|0|2/6/2015|0
10251|30022|8|0.3|2/6/2015|0
10269|30020|11|0|2/6/2015|0
10476|30022|12|0|2/6/2015|0
10004|30018|9|0.3|2/6/2015|0
10003|30020|14|0.3|2/6/2015|0
10231|30020|15|0|2/6/2015|0
10082|30022|12|0|2/6/2015|0
10154|30020|16|0|2/6/2015|0
10025|30022|13|0|2/6/2015|0
10100|30022|14|0.2|2/6/2015|0
10248|30018|16|0|2/6/2015|0
10475|30020|16|0.1|2/6/2015|0
10262|30017|15|0.1|2/6/2015|0
10266|30018|15|0.2|2/6/2015|0
10019|30017|16|0|2/6/2015|0
10210|30018|15|0|2/6/2015|0
10023|30021|16|0|2/6/2015|0
10023|30018|15|0.3|2/6/2015|0
10099|30021|15|0.1|2/6/2015|0
10399|30019|13|0|2/6/2015|0
10253|30023|9|0.3|2/6/2015|0
10227|30023|16|0|2/6/2015|0
10441|30024|11|0.1|2/6/2015|0
10262|30024|13|0|2/6/2015|0
10262|30028|14|0|2/6/2015|0
10190|30025|18|0|2/6/2015|0
10399|30025|16|0|2/6/2015|0
10402|30025|16|0|2/6/2015|0
10306|30024|18|0.2|2/6/2015|0
10258|30026|18|0|2/6/2015|0
10389|30030|15|0|2/6/2015|0
10490|30029|13|0|2/6/2015|0
10490|30027|17|0.1|2/6/2015|0
10382|30001|9|0|2/6/2015|0
10029|30004|6|0.1|2/6/2015|0
10090|30003|8|0.2|2/6/2015|0
10191|30002|4|0.3|2/6/2015|0
10328|30004|4|0|2/6/2015|0
10477|30009|9|0|2/6/2015|0
10011|30014|4|0|2/7/2015|0
10264|30012|11|0|2/7/2015|0
10374|30016|14|0|2/7/2015|0
10427|30016|11|0|2/7/2015|0
10272|30019|7|0|2/7/2015|0
10350|30019|6|0|2/7/2015|0
10203|30024|15|0|2/7/2015|0
10343|30007|11|0|2/7/2015|0
10275|30014|8|0|2/7/2015|0
10166|30014|11|0|2/7/2015|0
10322|30013|13|0.4|2/7/2015|0
10491|30016|9|0|2/7/2015|0
10381|30012|11|0.1|2/7/2015|0
10267|30020|12|0|2/7/2015|0
10473|30020|17|0|2/7/2015|0
10394|30028|17|0|2/7/2015|0
10376|30026|15|0|2/7/2015|0
10139|30016|10|0|2/8/2015|0
10036|30019|6|0|2/8/2015|0
10450|30019|8|0|2/8/2015|0
10156|30022|10|0|2/8/2015|1
10316|30023|6|0|2/8/2015|0
10114|30009|4|0|2/8/2015|0
10251|30015|12|0|2/8/2015|0
10200|30015|9|0|2/8/2015|0
10018|30015|13|0|2/8/2015|0
10038|30016|14|0.3|2/8/2015|0
10402|30016|14|0|2/8/2015|0
10457|30019|16|0|2/8/2015|0
10456|30015|5|0|2/9/2015|1
10006|30015|12|0|2/9/2015|0
10478|30019|8|0|2/9/2015|0
10068|30019|10|0|2/9/2015|0
10374|30017|11|0|2/9/2015|0
10133|30023|5|0.1|2/9/2015|0
10025|30020|11|0.1|2/9/2015|0
10394|30018|14|0.3|2/9/2015|1
10280|30023|15|0|2/9/2015|0
10078|30013|4|0|2/10/2015|0
10486|30013|5|0|2/10/2015|0
10068|30021|12|0.3|2/10/2015|1
10181|30029|14|0|2/10/2015|0
10046|30016|5|0.1|2/10/2015|0
10027|30011|11|0.1|2/10/2015|0
10256|30017|8|0|2/10/2015|0
10398|30020|9|0|2/10/2015|0
10428|30019|14|0|2/10/2015|0
10067|30021|9|0|2/11/2015|1
10444|30019|9|0|2/11/2015|0
10325|30013|9|0|2/11/2015|0
10289|30013|13|0.3|2/11/2015|0
10127|30014|16|0|2/11/2015|0
10166|30020|8|0|2/11/2015|1
10260|30019|15|0|2/11/2015|0
10275|30009|5|0|2/11/2015|0
10212|30005|9|0.3|2/11/2015|0
10138|30015|15|0|2/12/2015|0
10078|30019|4|0|2/12/2015|1
10037|30017|6|0|2/12/2015|0
10081|30022|7|0|2/12/2015|0
10412|30018|8|0|2/12/2015|0
10172|30010|5|0.1|2/12/2015|0
10377|30021|11|0|2/12/2015|0
10435|30028|17|0|2/12/2015|0
10275|30001|9|0|2/12/2015|0
10029|30008|4|0|2/12/2015|0
10078|30012|3|0|2/13/2015|0
10224|30016|3|0|2/13/2015|0
10112|30012|5|0|2/13/2015|0
10120|30011|7|0|2/13/2015|0
10324|30010|9|0|2/13/2015|0
10140|30015|9|0.2|2/13/2015|0
10450|30013|9|0|2/13/2015|0
10450|30010|6|0|2/13/2015|0
10230|30015|11|0|2/13/2015|0
10418|30014|9|0|2/13/2015|0
10412|30016|9|0|2/13/2015|0
10084|30015|9|0|2/13/2015|0
10139|30015|8|0.2|2/13/2015|0
10401|30012|10|0|2/13/2015|0
10451|30021|4|0|2/13/2015|0
10037|30019|8|0|2/13/2015|0
10054|30017|4|0|2/13/2015|0
10145|30018|4|0.5|2/13/2015|0
10372|30018|7|0.1|2/13/2015|0
10464|30021|9|0.1|2/13/2015|0
10344|30017|8|0|2/13/2015|0
10014|30017|11|0|2/13/2015|0
10370|30022|9|0|2/13/2015|0
10462|30021|8|0|2/13/2015|0
10422|30017|8|0|2/13/2015|0
10418|30021|8|0|2/13/2015|0
10332|30017|9|0|2/13/2015|0
10156|30021|12|0|2/13/2015|0
10341|30017|11|0|2/13/2015|0
10093|30021|11|0|2/13/2015|0
10291|30019|14|0|2/13/2015|0
10455|30020|10|0|2/13/2015|0
10374|30019|12|0|2/13/2015|0
10178|30019|15|0.3|2/13/2015|0
10379|30023|4|0|2/13/2015|0
10113|30023|6|0|2/13/2015|0
10472|30023|9|0|2/13/2015|1
10422|30023|11|0|2/13/2015|0
10349|30025|8|0|2/13/2015|0
10146|30023|9|0|2/13/2015|0
10006|30025|10|0.1|2/13/2015|0
10065|30023|10|0|2/13/2015|0
10161|30029|10|0|2/13/2015|0
10194|30025|15|0|2/13/2015|0
10292|30004|4|0|2/13/2015|0
10180|30004|6|0|2/13/2015|0
10395|30006|3|0|2/13/2015|0
10047|30001|4|0|2/13/2015|0
10307|30005|7|0|2/13/2015|0
10275|30014|5|0|2/13/2015|0
10275|30010|6|0.1|2/13/2015|0
10479|30014|7|0|2/13/2015|0
10454|30011|6|0|2/13/2015|0
10069|30012|8|0|2/13/2015|0
10430|30010|6|0|2/13/2015|1
10167|30013|8|0|2/13/2015|1
10445|30015|7|0|2/13/2015|0
10242|30013|8|0|2/13/2015|0
10302|30011|11|0|2/13/2015|0
10347|30010|8|0|2/13/2015|0
10352|30015|11|0.1|2/13/2015|0
10381|30013|10|0|2/13/2015|0
10340|30013|15|0.1|2/13/2015|0
10380|30015|11|0|2/13/2015|0
10149|30015|12|0|2/13/2015|0
10428|30012|11|0|2/13/2015|0
10458|30016|13|0.2|2/13/2015|0
10154|30014|11|0|2/13/2015|0
10289|30012|12|0|2/13/2015|0
10474|30015|16|0.1|2/13/2015|0
10193|30010|14|0|2/13/2015|0
10466|30013|14|0|2/13/2015|0
10087|30015|16|0|2/13/2015|1
10273|30013|18|0|2/13/2015|0
10399|30015|18|0|2/13/2015|0
10480|30018|8|0|2/13/2015|0
10392|30018|8|0|2/13/2015|0
10322|30022|8|0|2/13/2015|0
10234|30022|10|0|2/13/2015|0
10314|30021|9|0|2/13/2015|0
10164|30020|12|0|2/13/2015|0
10218|30019|11|0.1|2/13/2015|0
10319|30020|15|0.3|2/13/2015|0
10095|30018|11|0|2/13/2015|0
10185|30020|11|0|2/13/2015|0
10127|30019|11|0|2/13/2015|0
10135|30018|15|0.3|2/13/2015|0
10030|30019|18|0|2/13/2015|0
10285|30019|15|0.1|2/13/2015|0
10276|30023|8|0.3|2/13/2015|0
10347|30024|12|0|2/13/2015|0
10360|30023|14|0|2/13/2015|0
10231|30024|14|0|2/13/2015|0
10175|30024|15|0|2/13/2015|0
10290|30025|14|0|2/13/2015|0
10304|30028|14|0|2/13/2015|0
10304|30026|12|0.3|2/13/2015|0
10196|30023|15|0|2/13/2015|0
10280|30026|13|0|2/13/2015|0
10137|30027|16|0|2/13/2015|0
10162|30004|4|0.3|2/13/2015|0
10317|30003|9|0.4|2/13/2015|0
10469|30006|6|0|2/13/2015|0
10387|30003|7|0|2/13/2015|0
10325|30002|5|0|2/13/2015|0
10331|30008|7|0|2/13/2015|0
10001|30002|16|0|2/13/2015|0
10273|30006|18|0|2/13/2015|0
10020|30012|5|0|2/14/2015|0
10107|30013|8|0|2/14/2015|0
10001|30014|15|0|2/14/2015|0
10039|30018|13|0.2|2/14/2015|0
10376|30018|15|0.2|2/14/2015|0
10337|30007|8|0|2/14/2015|0
10236|30006|8|0|2/14/2015|1
10308|30014|5|0|2/15/2015|0
10403|30015|8|0.3|2/15/2015|0
10113|30012|6|0|2/15/2015|0
10043|30013|7|0|2/15/2015|0
10485|30012|5|0|2/15/2015|0
10365|30015|8|0|2/15/2015|0
10324|30018|9|0|2/15/2015|0
10379|30024|4|0|2/15/2015|0
10202|30016|9|0|2/15/2015|0
10488|30011|6|0|2/15/2015|0
10231|30016|11|0|2/15/2015|1
10280|30019|17|0|2/15/2015|0
10437|30023|13|0|2/15/2015|0
10011|30015|3|0.2|2/16/2015|0
10205|30014|7|0|2/16/2015|0
10169|30018|9|0.1|2/16/2015|0
10348|30018|14|0|2/16/2015|1
10433|30019|12|0|2/16/2015|1
10312|30024|13|0|2/16/2015|1
10117|30025|14|0.5|2/16/2015|0
10035|30010|5|0.4|2/17/2015|0
10359|30007|6|0.1|2/17/2015|0
10382|30013|8|0|2/17/2015|0
10492|30016|7|0.3|2/17/2015|0
10034|30015|13|0|2/17/2015|0
10339|30012|15|0|2/17/2015|0
10289|30018|16|0|2/17/2015|0
10300|30024|14|0|2/17/2015|0
10186|30027|13|0.3|2/17/2015|0
10484|30028|18|0|2/17/2015|0
10275|30003|4|0.3|2/17/2015|0
10351|30007|5|0.4|2/17/2015|0
10212|30007|5|0|2/17/2015|0
10476|30006|9|0|2/17/2015|0
10147|30016|6|0|2/18/2015|0
10323|30016|7|0|2/18/2015|0
10302|30014|8|0.2|2/18/2015|0
10441|30015|15|0|2/18/2015|0
10473|30016|17|0|2/18/2015|0
10166|30017|9|0|2/18/2015|0
10164|30020|12|0.1|2/18/2015|0
10051|30021|15|0|2/18/2015|0
10315|30008|9|0|2/18/2015|0
10365|30016|11|0|2/19/2015|0
10010|30019|6|0|2/19/2015|0
10400|30021|7|0.1|2/19/2015|0
10067|30022|9|0|2/19/2015|0
10195|30018|7|0.4|2/19/2015|0
10189|30016|8|0.1|2/19/2015|0
10240|30015|7|0|2/19/2015|0
10314|30011|13|0|2/19/2015|0
10276|30019|10|0|2/19/2015|0
10091|30021|15|0|2/19/2015|0
10080|30020|16|0|2/19/2015|0
10289|30023|11|0|2/19/2015|0
10258|30023|13|0.1|2/19/2015|0
10311|30002|7|0|2/19/2015|0
10363|30014|1|0|2/20/2015|0
10076|30011|2|0|2/20/2015|0
10403|30016|5|0|2/20/2015|0
10053|30014|4|0.1|2/20/2015|0
10451|30010|4|0.3|2/20/2015|0
10113|30011|5|0|2/20/2015|0
10245|30014|4|0|2/20/2015|0
10372|30013|4|0|2/20/2015|0
10286|30015|5|0|2/20/2015|0
10344|30011|9|0.3|2/20/2015|0
10010|30014|10|0|2/20/2015|0
10081|30012|6|0|2/20/2015|0
10134|30011|8|0.4|2/20/2015|0
10278|30010|7|0|2/20/2015|0
10316|30014|5|0|2/20/2015|0
10335|30010|10|0|2/20/2015|0
10400|30012|9|0|2/20/2015|0
10288|30012|11|0.5|2/20/2015|0
10450|30011|10|0|2/20/2015|0
10230|30014|6|0|2/20/2015|0
10436|30013|7|0|2/20/2015|0
10064|30013|12|0|2/20/2015|0
